SONA ID	Translations number	Original Spanish	Official translation	Machine translation	Learner translation	Edited translation	Closest translation with the same meaning	Notes
13777	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	from today on a lot of the services offered by the company as well as the phone services around the city have been centered around here so i ask you to pay attention	from today on a lot of the services offered by the company as well as the phone services around the city have been centered around here so i ask you to pay attention	From today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	
10603	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	from today the company	from today the company	From today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay close attention.	
15916	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	and the same connections	and the same connections	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	
19489	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	lots of telephone connections	lots of telephone connections	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	
18787	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	there are many telephone connections here pay attention	there are many telephone connections here pay attention	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	
10894	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	there is a lot of correspondence	there is a lot of correspondence	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	
17149	12	Desde hoy, muchos de los servicios de la compa??a y las conexiones telef?nicas se han centralizado aqu?, as? que les pedir?a que presten atenci?n.	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	Since today, many of the company's services and telephone connections have been centralized here, so I would ask them to pay attention.	workers company	workers company	As of today,many of the company's services as well as the city's phone connections will be centralized in this building. So I ask you to pay attention.	
18298	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates are to my left their names	the candidates are to my left their names	Candidates for switchboard operators, line up on the left and state your names.	
17551	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the telephones are to the left	the telephones are to the left	Candidates for switchboard operators, line up on the left and state your names.	
18430	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	candidates for telephonists please make a line to the left and tell them your names	candidates for telephonists please make a line to the left and tell them your names	Candidates for switchboard operators, line up on the left and state your names.	
15163	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	identify your names	identify your names	Candidates for switchboard operators, line up on the left and identify your names.	
17029	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	need the telephone numbers to call people	need the telephone numbers to call people	Candidates for switchboard operators, line up on the left and state your names.	
14794	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	left name	left name	Candidates for switchboard operators, line up on the left and state your names.	
17581	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	attention be careful telephone operator	attention be careful telephone operator	Candidates for switchboard operators, line up on the left and state your names.	
15040	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the positions from the left to the	the candidates for the positions from the left to the	Candidates for switchboard operators, line up on the left and state your names.	
18550	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	to the left those numbers	to the left those numbers	Candidates for switchboard operators, line up on the left and state your names.	
11434	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the telephone posts please line up and tell me your names	the candidates for the telephone posts please line up and tell me your names	Candidates for switchboard operators, line up on the left and state your names.	
18556	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for should go line up to the left and say their names	the candidates for should go line up to the left and say their names	Candidates for switchboard operators, line up on the left and state your names.	
18379	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	names for the telephone person	names for the telephone person	Candidates for switchboard operators, line up on the left and state your names.	
14599	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the posts of telephones in favor of	the candidates for the posts of telephones in favor of	Candidates for switchboard operators, line up on the left and state your names.	
16897	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephones favor those who need to leave	telephones favor those who need to leave	Candidates for switchboard operators, line up on the left and state your names.	
18574	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	phone numbers	phone numbers	Candidates for switchboard operators, line up on the left and state your names.	
18229	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	those in favor names	those in favor names	Candidates for switchboard operators, line up on the left and state your names.	
17803	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates to the left their names	the candidates to the left their names	Candidates for switchboard operators, line up on the left and state your names.	
17602	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the telephonists are to the left	the telephonists are to the left	Candidates for switchboard operators, line up on the left and state your names.	
17596	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	candidates telephone	candidates telephone	Candidates for switchboard operators, line up on the left and state your names.	
14434	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the telephones	the candidates for the telephones	Candidates for switchboard operators, line up on the left and state your names.	
18598	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	no audio available	no audio available		
11167	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the telephone operators of course	the telephone operators of course	Candidates for switchboard operators, line up on the left and state your names.	
18520	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	make a line to the left and write your names	make a line to the left and write your names	Candidates for switchboard operators, line up on the left and state your names.	
12985	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	we have the telephones over here and they can compute any numbers	we have the telephones over here and they can compute any numbers	Candidates for switchboard operators, line up on the left and state your names.	
18049	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	attention call receivers	attention call receivers	Candidates for switchboard operators, line up on the left and state your names.	
15475	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	attention when the phone rings get the numbers	attention when the phone rings get the numbers	Candidates for switchboard operators, line up on the left and state your names.	
16261	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	candidates of the company on the left	candidates of the company on the left	Candidates for switchboard operators, line up on the left and state your names.	
14284	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for answering these phones are to the left and to the right	the candidates for answering these phones are to the left and to the right	Candidates for switchboard operators, line up on the left and state your names.	
15709	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the day	the day	Candidates for switchboard operators, line up on the left and state your names.	
16963	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephones these are their names	telephones these are their names	Candidates for switchboard operators, line up on the left and state your names.	
14002	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephonists your names	telephonists your names	Candidates for switchboard operators, line up on the left and state your names.	
16240	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	look at the telphone callers to the left	look at the telphone callers to the left	Candidates for switchboard operators, line up on the left and state your names.	
18238	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	do me the favor of standing to the left and tell me your names	do me the favor of standing to the left and tell me your names	Candidates for switchboard operators, line up on the left and tell me your names.	
17236	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	come here you can see that phoens are used everywhere in schools and offices	come here you can see that phones are used everywhere in schools and offices	Candidates for switchboard operators, line up on the left and state your names.	
14797	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	there is a problem	there is a problem	Candidates for switchboard operators, line up on the left and state your names.	
18817	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	in line tell me your names	in line tell me your names	Candidates for switchboard operators, line up on the left and tell me your names.	
18802	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the phone operators line up on the left and start telling me your names	the candidates for the phone operators line up on the left and start telling me your names	Candidates for switchboard operators, line up on the left and tell me your names.	
18820	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the applicants for the position of telephone get in line here to the left and tell me your names	the applicants for the position of telephone get in line here to the left and tell me your names	Candidates for switchboard operators, line up on the left and tell me your names.	
15187	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	here's the number	here's the number	Candidates for switchboard operators, line up on the left and state your names.	
18922	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for telephone posts to the left	the candidates for telephone posts to the left	Candidates for switchboard operators, line up on the left and state your names.	
18967	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	go stand to the left and tell me your name	go stand to the left and tell me your name	Candidates for switchboard operators, line up on the left and tell me your names.	
18925	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for being a telephone operator get in a line go to the left and give your names	the candidates for being a telephone operator get in a line go to the left and give your names	Candidates for switchboard operators, line up on the left and give your names.	
18931	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates the left their names	the candidates the left their names	Candidates for switchboard operators, line up on the left and state your names.	
17620	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candididates of the companies	the candididates of the companies	Candidates for switchboard operators, line up on the left and state your names.	
14767	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephone girls	telephone girls	Candidates for switchboard operators, line up on the left and state your names.	
19039	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the telephone companies make a line on the left and begin to give me your names	the telephone companies make a line on the left and begin to give me your names	Candidates for switchboard operators, line up on the left and give me your names.	
18919	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephone company get in line go to the left	telephone company get in line go to the left	Candidates for switchboard operators, line up on the left and state your names.	
19180	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates of the phone spot please make a line to the left and tell me your names	the candidates of the phone spot please make a line to the left and tell me your names	Candidates for switchboard operators, line up on the left and tell me your names.	
19183	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidate for the call center do a line and start telling me your names	the candidate for the call center do a line and start telling me your names	Candidates for switchboard operators, line up on the left and tell me your names.	
18583	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the numbers their names	the candidates for the numbers their names	Candidates for switchboard operators, line up on the left and state your names.	
18871	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for should go in a line and tell me their names	the candidates for should go in a line and tell me their names	Candidates for switchboard operators, line up on the left and tell me your names.	
19162	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephone us	telephone us	Candidates for switchboard operators, line up on the left and state your names.	
19012	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates are here i will give you their names	the candidates are here i will give you their names	Candidates for switchboard operators, line up on the left and state your names.	
17254	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the telephoners	the telephoners	Candidates for switchboard operators, line up on the left and state your names.	
13777	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for the position of telephone workers stand to the left and begin telling me your names	the candidates for the position of telephone workers stand to the left and begin telling me your names		
15916	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for telephone operators	the candidates for telephone operators	Candidates for switchboard operators, line up on the left and state your names.	
18787	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	telephones in files here are the numbers	telephones in files here are the numbers	Candidates for switchboard operators, line up on the left and state your names.	
10894	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	many telephonists	many telephonists	Candidates for switchboard operators, line up on the left and state your names.	
17116	13	Las candidatas para los puestos a telefonistas, a la izquierda, en fila, y vayan dici?ndome sus nombres.	Candidates for switchboard operators, line up on the left and state your names.	The candidates for the posts to telephone operators, to the left, in a row, and they go telling me their names.	the candidates for secretaries should line up	the candidates for secretaries should line up	Candidates for switchboard operators, line up on the left and state your names.	
12550	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	im sorry your name is lidia	i'm sorry your name is lidia	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
17551	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i don't think	i don't think	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
15040	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i'm very sorry lydia thank you so much for coming your name is lydia g	i'm very sorry lydia thank you so much for coming your name is lydia g	I'm very sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
15163	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i am very sorry su nombres	i am very sorry	I am very sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
15535	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i feel for you a lot lydia your name is lydia agular	i feel for you a lot lydia your name is lydia agular	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
17581	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	she was routed to a new operator sorry to hear about your problem and thanks for coming what is your name olivia	she was routed to a new operator sorry to hear about your problem and thanks for coming what is your name olivia	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
18298	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i'm very sorry your name is	i'm very sorry your name is	I'm very sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
11434	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i'm really sorry lydia thank you for coming and your name is lydia aguilar	i'm really sorry lydia thank you for coming and your name is lydia aguilar	I'm really sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
18556	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i'm really sorry thanks for coming su nombre es lydia alguilar	i'm really sorry thanks for coming lydia alguilar	I'm really sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
18379	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	come here your name lidia	come here your name lidia	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
14599	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i'm sorry your name lydia aguilar	i'm sorry your name lydia aguilar	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
16897	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	i'm sorry but i have to go	i'm sorry but i have to go	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
18574	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	your names	your names	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
18229	17	Lo siento much?simo, Lidia. - Gracias por venir. - Vaya... - ?Su nombre es? - Lidia Aguilar.	I'm sorry, Lidia. Thanks for coming.-Oh, well. Your name is? Lidia Aguilar.	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	your name is lydia guillar	your name is lydia guillar	I'm so sorry, Lidia. - Thanks for coming. - Wow ... - Your name is? - Lidia Aguilar.	
